time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-02T18:44:05.340Z,38.833168,-122.8170013,1.58,0.85,md,17.0,56.0,0.01116,0.02,nc,nc73700111,2022-03-02T18:45:39.762Z,"8km NW of The Geysers, CA",earthquake,0.24,0.63,,1.0,automatic,nc,nc
2022-03-02T18:19:15.190Z,44.6453333,-109.7533333,8.55,1.11,md,4.0,277.0,0.1481,0.2,uu,uu60483967,2022-03-02T18:49:43.440Z,Wyoming,earthquake,3.11,3.92,0.058,4.0,reviewed,uu,uu
2022-03-02T14:52:24.290Z,44.284,-110.4541667,3.98,0.82,md,9.0,174.0,0.05657,0.1,uu,uu60483932,2022-03-02T18:47:06.850Z,"66 km SE of West Yellowstone, Montana",earthquake,0.4,0.44,0.286,8.0,reviewed,uu,uu
2022-03-02T18:52:47.660Z,35.6945,-121.1311646,7.89,2.17,md,32.0,156.0,0.1437,0.08,nc,nc73700126,2022-03-02T18:56:26.899Z,"8km NE of San Simeon, CA",earthquake,0.34,1.2,0.09,20.0,automatic,nc,nc
2022-03-02T18:57:23.593Z,60.7182,-149.9452,31.3,1.6,ml,,,,0.73,ak,ak0222t6u8n1,2022-03-02T19:02:09.311Z,"26 km NNW of Cooper Landing, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-02T18:45:47.590Z,17.9465,-67.0145,10.01,1.64,md,4.0,273.0,,0.05,pr,pr71338573,2022-03-02T18:59:53.860Z,"4 km SE of La Parguera, Puerto Rico",earthquake,0.65,0.83,0.067505831886056,3.0,reviewed,pr,pr
2022-03-02T19:13:49.764Z,64.1223,-150.5888,10.9,1.3,ml,,,,0.54,ak,ak0222t76are,2022-03-02T19:19:01.441Z,"69 km WSW of Clear, Alaska, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-02T19:10:20.458Z,38.5952,-119.4213,5.7,2.6,ml,21.0,74.84,0.078,0.3001,nn,nn00834770,2022-03-02T19:18:10.995Z,"8 km ENE of Coleville, California",earthquake,,0.6,0.26,14.0,automatic,nn,nn
2022-03-02T18:05:16.191Z,-30.1584,-177.9699,36.54,5.1,mb,,82.0,0.894,1.25,us,us6000h1gl,2022-03-02T19:16:07.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,5.4,0.074,59.0,reviewed,us,us
2022-03-02T16:15:35.360Z,47.643166666666666,-120.21633333333334,6.39,0.35,md,7.0,136.0,0.02219,0.02,uw,uw61819821,2022-03-02T19:14:40.040Z,"3 km S of Entiat, Washington",earthquake,0.32,0.32,0.6052396387159129,5.0,reviewed,uw,uw
2022-03-02T19:22:21.360Z,38.7916679,-122.7598343,1.51,0.36,md,8.0,114.0,0.008944,0.02,nc,nc73700141,2022-03-02T19:23:54.196Z,"2km N of The Geysers, CA",earthquake,0.36,0.93,,1.0,automatic,nc,nc
2022-03-02T15:27:33.600Z,17.9753333333333,-66.9213333333333,11.38,1.39,md,5.0,178.0,,0.1,pr,pr71338578,2022-03-02T19:29:00.000Z,"1 km WNW of Guánica, Puerto Rico",earthquake,0.67,1.05,0.035142668287696,4.0,reviewed,pr,pr
2022-03-02T16:37:09.370Z,39.4178333,-110.3001667,-3.0,1.71,md,9.0,199.0,0.0203,0.14,uu,uu60483937,2022-03-02T19:35:55.170Z,"16 km SSE of Sunnyside, Utah",earthquake,0.52,1.53,0.224,6.0,reviewed,uu,uu
2022-03-02T17:01:34.050Z,39.4193333,-110.305,-2.05,1.63,md,7.0,197.0,0.01628,0.11,uu,uu60483947,2022-03-02T19:39:04.960Z,"16 km SSE of Sunnyside, Utah",earthquake,0.75,0.91,0.22,7.0,reviewed,uu,uu
2022-03-02T16:49:56.770Z,39.4213333,-110.3153333,-1.43,1.61,md,7.0,194.0,0.008054,0.05,uu,uu60483942,2022-03-02T19:37:30.050Z,"15 km SSE of Sunnyside, Utah",earthquake,0.69,0.35,0.326,7.0,reviewed,uu,uu
2022-03-02T19:54:45.960Z,37.8413315,-121.9909973,8.66,1.52,md,19.0,98.0,0.01753,0.03,nc,nc73700146,2022-03-02T19:56:20.424Z,"2km NNE of Danville, CA",earthquake,0.24,0.35,0.15,14.0,automatic,nc,nc
2022-03-02T20:00:15.770Z,19.1571674346924,-155.375671386719,31.3899993896484,1.84000003,md,29.0,186.0,,0.100000001,hv,hv72935267,2022-03-02T20:03:36.810Z,"11 km ESE of Pāhala, Hawaii",earthquake,0.58,0.730000019,0.779999971,3.0,automatic,hv,hv
2022-03-02T18:17:52.780Z,36.48233333,-98.73016667,9.03,0.85,ml,18.0,99.0,0.01079788109,0.05,ok,ok2022ehaj,2022-03-02T20:00:38.598Z,"17 km SE of Waynoka, Oklahoma",earthquake,,0.2,0.8,5.0,reviewed,ok,ok
2022-03-02T02:30:58.860Z,53.9113333333333,-166.859166666667,5.85,1.27,ml,7.0,235.0,,0.14,av,av91502911,2022-03-02T20:02:03.610Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.67,0.5,0.420370458704688,7.0,reviewed,av,av
2022-03-02T01:32:50.120Z,52.0323333333333,178.356333333333,2.82,2.83,ml,9.0,320.0,,0.12,av,av91502891,2022-03-02T19:57:39.020Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.82,1.34,0.268317218213499,10.0,reviewed,av,av
2022-03-02T20:11:54.250Z,19.1854991912842,-155.502670288086,35.5299987792969,2.82,ml,46.0,78.0,,0.119999997,hv,hv72935282,2022-03-02T20:22:58.979Z,"3 km SW of Pāhala, Hawaii",earthquake,0.51,0.730000019,3.61,34.0,automatic,hv,hv
2022-03-02T20:09:07.020Z,19.2051658630371,-155.396331787109,31.5200004577637,2.3499999,md,42.0,157.0,,0.119999997,hv,hv72935277,2022-03-02T20:12:18.140Z,"8 km E of Pāhala, Hawaii",earthquake,0.61,0.769999981,0.289999992,17.0,automatic,hv,hv
2022-03-02T20:08:39.510Z,33.8691667,-117.4978333,4.51,0.68,ml,17.0,58.0,0.06779,0.25,ci,ci40198160,2022-03-02T20:12:13.609Z,"2km ESE of Home Gardens, CA",quarry blast,0.54,1.38,0.127,6.0,automatic,ci,ci
2022-03-02T19:10:21.260Z,38.578167,-119.4558334,5.55,2.56,ml,26.0,91.0,0.07504,0.14,nc,nc73700131,2022-03-02T20:19:14.127Z,"7km NNE of Walker, CA",earthquake,0.33,1.14,0.344,14.0,automatic,nc,nc
2022-03-02T03:04:11.760Z,38.3401667,-112.4165,5.12,0.83,md,13.0,138.0,0.1872,0.11,uu,uu60483797,2022-03-02T20:08:52.150Z,"20 km SW of Marysvale, Utah",earthquake,0.54,3.47,0.206,5.0,reviewed,uu,uu
2022-03-02T20:22:09.520Z,19.1991672515869,-155.394836425781,29.8600006103516,1.85000002,md,40.0,160.0,,0.119999997,hv,hv72935292,2022-03-02T20:25:31.950Z,"8 km E of Pāhala, Hawaii",earthquake,0.57,1.02999997,1.23000002,26.0,automatic,hv,hv
2022-03-02T20:07:40.919Z,0.2071,-16.9524,10.0,5.4,mww,,69.0,8.488,0.76,us,us6000h1ia,2022-03-02T20:29:37.228Z,north of Ascension Island,earthquake,9.7,1.9,0.098,10.0,reviewed,us,us
2022-03-02T20:07:26.360Z,18.4871666666667,-66.6298333333333,91.6,2.98,md,9.0,232.0,,0.29,pr,pr71338583,2022-03-02T20:27:50.900Z,"4 km N of Animas, Puerto Rico",earthquake,2.69,1.23,0.179469284336115,7.0,reviewed,pr,pr
2022-03-02T20:43:19.560Z,61.3805,-146.7523,25.5,1.3,ml,,,,0.79,ak,ak0222t7y3gz,2022-03-02T20:46:40.410Z,"35 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-02T20:51:15.470Z,38.8346672,-122.8103333,2.11,0.85,md,11.0,62.0,0.01126,0.01,nc,nc73700161,2022-03-02T20:52:50.307Z,"8km W of Cobb, CA",earthquake,0.4,1.19,,1.0,automatic,nc,nc
2022-03-02T12:13:08.870Z,39.349,-123.234,7.64,1.45,md,18.0,63.0,0.05247,0.09,nc,nc73699926,2022-03-02T20:51:35.221Z,"10km NNW of Redwood Valley, CA",earthquake,0.25,0.5,0.266,18.0,reviewed,nc,nc
2022-03-02T00:35:24.544Z,38.193,-117.7418,11.0,1.7,ml,14.0,124.01,0.119,0.1155,nn,nn00834781,2022-03-02T20:59:50.564Z,"38 km SE of Mina, Nevada",earthquake,,1.9,0.28,6.0,reviewed,nn,nn
2022-03-02T16:16:19.020Z,35.7558333,-117.5648333,11.21,0.53,ml,7.0,141.0,0.06542,0.16,ci,ci37489197,2022-03-02T21:20:23.024Z,"15km W of Searles Valley, CA",earthquake,0.7,1.01,0.162,4.0,reviewed,ci,ci
2022-03-02T11:07:20.010Z,35.4896667,-120.7951667,6.98,1.4,md,36.0,61.0,0.08235,0.08,nc,nc73699896,2022-03-02T21:20:50.244Z,"10km ENE of Cayucos, CA",earthquake,0.16,0.42,0.217,22.0,reviewed,nc,nc
2022-03-02T21:26:10.690Z,38.7646675,-122.7261658,1.64,1.62,md,24.0,87.0,0.003235,0.07,nc,nc73700166,2022-03-02T21:27:45.943Z,"3km ESE of The Geysers, CA",earthquake,0.27,0.38,0.04,6.0,automatic,nc,nc
2022-03-02T20:12:54.300Z,38.792,-122.7621667,2.04,0.15,md,20.0,77.0,0.008823,0.02,nc,nc73700156,2022-03-02T21:26:08.387Z,"2km NNW of The Geysers, CA",earthquake,0.18,0.33,0.191,3.0,reviewed,nc,nc
2022-03-02T11:45:39.810Z,38.837,-122.801,2.71,0.05,md,9.0,67.0,0.00844,0.03,nc,nc73699911,2022-03-02T21:28:10.757Z,"7km WNW of Cobb, CA",earthquake,0.33,0.53,0.117,3.0,reviewed,nc,nc
2022-03-02T20:40:13.080Z,19.858,-156.271,42.28,3.01,ml,43.0,285.0,,0.21,hv,hv72935302,2022-03-02T21:37:50.006Z,"33 km WNW of Kalaoa, Hawaii",earthquake,0.86,1.57,0.219285819251499,22.0,reviewed,hv,hv
2022-03-02T13:38:27.780Z,54.1468333333333,-165.988833333333,3.15,-0.15,ml,7.0,63.0,,0.25,av,av91503136,2022-03-02T21:39:21.870Z,"13 km W of Akutan, Alaska",earthquake,0.34,0.73,0.429345277340165,7.0,reviewed,av,av
2022-03-02T13:39:06.440Z,59.3565,-153.451166666667,3.62,-0.32,ml,5.0,139.0,,0.07,av,av91503141,2022-03-02T21:44:45.690Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.67,0.46,0.239579689012112,5.0,reviewed,av,av
2022-03-02T18:10:52.320Z,32.9333333,-115.5298333,11.6,1.06,ml,15.0,97.0,0.04104,0.22,ci,ci37489205,2022-03-02T21:46:26.881Z,"5km S of Brawley, CA",earthquake,0.41,0.57,0.218,5.0,reviewed,ci,ci
2022-03-02T21:50:54.680Z,38.8370018,-122.7990036,2.09,0.36,md,7.0,100.0,0.006907,0.01,nc,nc73700171,2022-03-02T21:52:29.866Z,"7km WNW of Cobb, CA",earthquake,0.45,1.95,,1.0,automatic,nc,nc
2022-03-02T13:56:31.280Z,61.4023333333333,-152.023,10.17,0.26,ml,4.0,173.0,,0.07,av,av91503146,2022-03-02T21:55:29.790Z,"58 km WNW of Beluga, Alaska",earthquake,1.19,1.53,0.244158359390768,4.0,reviewed,av,av
2022-03-02T18:13:51.140Z,19.1391666666667,-155.440166666667,30.96,1.54,md,19.0,220.0,,0.12,hv,hv72935157,2022-03-02T22:08:28.540Z,"Island of Hawaii, Hawaii",earthquake,0.53,0.56,0.0806135060256791,12.0,reviewed,hv,hv
2022-03-02T15:15:10.650Z,60.0001666666667,-152.675166666667,17.92,-0.4,ml,4.0,264.0,,0.08,av,av91503176,2022-03-02T22:04:44.780Z,"52 km W of Happy Valley, Alaska",earthquake,2.11,2.6,0.0605990270237708,4.0,reviewed,av,av
2022-03-02T14:21:43.860Z,61.4088333333333,-152.049833333333,8.65,0.02,ml,4.0,181.0,,0.04,av,av91503156,2022-03-02T22:02:07.030Z,"59 km WNW of Beluga, Alaska",earthquake,1.01,1.68,0.18958065236158,4.0,reviewed,av,av
2022-03-02T13:57:51.250Z,59.9936666666667,-153.062833333333,9.06,-0.8,ml,4.0,142.0,,0.22,av,av91503151,2022-03-02T21:58:35.860Z,"62 km ENE of Pedro Bay, Alaska",earthquake,1.91,1.52,0.23916195779666,4.0,reviewed,av,av
2022-03-02T22:17:47.790Z,38.8371658,-122.8235016,1.18,1.47,md,27.0,62.0,0.009468,0.03,nc,nc73700191,2022-03-02T22:25:11.130Z,"9km NW of The Geysers, CA",earthquake,0.16,0.33,0.12,7.0,automatic,nc,nc
2022-03-02T22:16:06.370Z,38.2734985,-121.9778366,3.54,2.3,md,6.0,180.0,0.7831,0.07,nc,nc73700176,2022-03-02T22:25:17.253Z,"5km NE of Suisun City, CA",earthquake,3.49,8.91,,1.0,automatic,nc,nc
2022-03-02T22:12:15.935Z,61.2805,-149.4928,28.5,1.5,ml,,,,0.72,ak,ak0222t8yb95,2022-03-02T22:22:22.241Z,"6 km SE of Eagle River, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-03-02T22:07:30.636Z,62.0638,-151.39,72.6,2.3,ml,,,,0.82,ak,ak0222t8x9sp,2022-03-02T22:19:11.683Z,"8 km N of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-02T21:34:27.790Z,44.665,-110.4613333,6.58,1.99,ml,17.0,97.0,0.05963,0.21,uu,uu60484002,2022-03-02T22:11:59.460Z,"39 km SSE of Mammoth, Wyoming",earthquake,0.58,1.15,0.483,3.0,reviewed,uu,uu
2022-03-02T18:56:23.910Z,19.1925,-155.415,30.49,1.43,md,13.0,242.0,,0.1,hv,hv72935207,2022-03-02T22:21:57.260Z,"6 km E of Pāhala, Hawaii",earthquake,0.99,0.78,0.0506062695846669,6.0,reviewed,hv,hv
2022-03-02T11:00:21.062Z,36.6118,-116.0549,7.4,-0.1,ml,7.0,282.22,0.091,0.0527,nn,nn00834790,2022-03-02T22:20:14.822Z,"34 km W of Indian Springs, Nevada",earthquake,,5.9,0.14,2.0,reviewed,nn,nn
2022-03-02T11:33:31.420Z,36.7046,-116.3307,8.7,-0.2,ml,10.0,180.13,0.06,0.1154,nn,nn00834792,2022-03-02T22:26:30.142Z,"44 km ESE of Beatty, Nevada",earthquake,,1.9,0.12,3.0,reviewed,nn,nn
2022-03-02T22:36:12.980Z,48.1015014648438,-121.932167053223,1.46000003814697,2.5999999,md,27.0,87.0,,0.219999999,uw,uw61819876,2022-03-02T22:39:22.380Z,"3 km NE of Granite Falls, Washington",earthquake,0.39,1.0,0.340000004,3.0,automatic,uw,uw
2022-03-02T22:35:37.670Z,38.7919998,-122.7815018,3.2,0.84,md,15.0,92.0,0.00515,0.02,nc,nc73700201,2022-03-02T22:37:14.583Z,"3km NW of The Geysers, CA",earthquake,0.42,0.66,0.48,3.0,automatic,nc,nc
2022-03-02T20:33:24.180Z,51.8855,-176.587833333333,5.65,1.79,ml,5.0,254.0,,0.15,av,av91503276,2022-03-02T22:38:15.070Z,"3 km ENE of Adak, Alaska",earthquake,0.89,1.87,0.197369590389555,5.0,reviewed,av,av
2022-03-02T12:05:39.505Z,36.7235,-116.0753,3.5,-0.2,ml,8.0,127.77,0.028,0.0838,nn,nn00834793,2022-03-02T22:48:12.047Z,"40 km WNW of Indian Springs, Nevada",earthquake,,1.7,0.12,4.0,reviewed,nn,nn
2022-03-02T22:51:30.890Z,33.8816667,-117.9718333,0.73,1.37,ml,10.0,122.0,0.1608,0.25,ci,ci40198304,2022-03-02T22:55:09.612Z,"3km ENE of Buena Park, CA",earthquake,1.04,31.61,0.375,16.0,automatic,ci,ci
2022-03-02T22:49:02.290Z,33.8273333,-117.9121667,2.84,1.01,ml,16.0,92.0,0.04508,0.33,ci,ci40198288,2022-03-02T22:52:38.600Z,"2km WSW of Anaheim, CA",earthquake,0.67,1.3,0.17,18.0,automatic,ci,ci
2022-03-02T14:21:10.117Z,36.5916,-116.0517,2.6,0.0,ml,4.0,333.4,0.111,0.0217,nn,nn00834794,2022-03-02T22:54:23.604Z,"34 km W of Indian Springs, Nevada",earthquake,,30.0,0.11,3.0,reviewed,nn,nn
2022-03-02T22:56:17.440Z,38.8084984,-122.8238297,2.3,0.85,md,8.0,120.0,0.004195,0.02,nc,nc73700211,2022-03-02T23:05:12.342Z,"7km WNW of The Geysers, CA",earthquake,0.57,1.13,,1.0,automatic,nc,nc
2022-03-02T22:55:02.690Z,33.8496667,-115.5428333,1.4,2.65,ml,29.0,41.0,0.163,0.17,ci,ci40198320,2022-03-02T23:05:36.980Z,"20km NW of Desert Center, CA",earthquake,0.27,0.78,0.155,26.0,automatic,ci,ci
2022-03-02T14:55:59.048Z,37.3823,-117.1229,2.1,0.7,ml,10.0,132.54,0.137,0.2058,nn,nn00834795,2022-03-02T23:03:42.577Z,"37 km SSE of Goldfield, Nevada",earthquake,,16.5,1.06,3.0,reviewed,nn,nn
2022-03-02T23:19:57.330Z,36.0068321,-120.5716629,4.43,0.93,md,10.0,115.0,0.02854,0.05,nc,nc73700216,2022-03-02T23:21:34.829Z,"17km NW of Parkfield, CA",earthquake,0.45,0.7,0.36,3.0,automatic,nc,nc
2022-03-02T23:16:00.724Z,63.3132,-145.3158,6.4,1.3,ml,,,,0.53,ak,ak0222t9kkjs,2022-03-02T23:20:08.839Z,"29 km NNE of Paxson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-02T22:53:59.418Z,-4.9103,152.2002,41.69,5.5,mww,,52.0,8.905,0.76,us,us6000h1jt,2022-03-02T23:17:26.816Z,"63 km S of Kokopo, Papua New Guinea",earthquake,9.0,5.2,0.065,23.0,reviewed,us,us
2022-03-02T21:47:52.177Z,62.7173,-152.0004,14.9,1.0,ml,,,,0.85,ak,ak0222t8kggc,2022-03-02T23:12:17.586Z,"68 km WNW of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-03-02T23:24:56.180Z,34.1675,-117.459,6.84,1.16,ml,22.0,76.0,0.03621,0.18,ci,ci40198384,2022-03-02T23:28:34.864Z,"8km N of Fontana, CA",earthquake,0.38,0.81,0.313,31.0,automatic,ci,ci
2022-03-02T23:23:33.836Z,61.9065,-149.1187,33.4,1.9,ml,,,,1.29,ak,ak0222t9m546,2022-03-02T23:28:00.002Z,"19 km NNE of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-02T15:56:10.984Z,37.3313,-117.6395,2.8,1.3,ml,8.0,161.32,0.099,0.19,nn,nn00834800,2022-03-02T23:37:45.284Z,California-Nevada border region,earthquake,,3.6,1.11,5.0,reviewed,nn,nn
2022-03-02T23:25:19.871Z,-0.6056,131.4612,10.0,5.0,mb,,117.0,2.429,0.67,us,us6000h1k6,2022-03-02T23:43:12.040Z,"37 km NE of Sorong, Indonesia",earthquake,8.4,1.3,0.067,71.0,reviewed,us,us
2022-03-03T00:21:54.690Z,35.0413333,-117.669,0.33,1.79,ml,30.0,63.0,0.109,0.23,ci,ci40198480,2022-03-03T00:25:44.215Z,"5km NNW of Boron, CA",quarry blast,0.45,31.61,0.156,28.0,automatic,ci,ci
2022-03-03T00:04:54.810Z,38.8153343,-122.8221664,2.27,0.35,md,7.0,174.0,0.008467,0.02,nc,nc73700231,2022-03-03T00:13:10.772Z,"7km NW of The Geysers, CA",earthquake,0.64,1.92,,1.0,automatic,nc,nc
2022-03-02T23:54:10.360Z,38.8351669,-122.8831635,2.3,0.86,md,17.0,128.0,0.00306,0.03,nc,nc73700226,2022-03-03T00:20:16.820Z,"12km ENE of Cloverdale, CA",earthquake,0.34,0.41,0.02,2.0,automatic,nc,nc
2022-03-02T23:21:22.220Z,38.8246667,-122.7623333,2.69,-0.13,md,9.0,206.0,0.008285,0.02,nc,nc73700221,2022-03-03T00:00:50.213Z,"3km W of Cobb, CA",earthquake,0.66,0.46,,1.0,reviewed,nc,nc
2022-03-02T14:37:56.080Z,38.7903333,-122.8041667,3.61,0.18,md,15.0,85.0,0.00218,0.01,nc,nc73700006,2022-03-03T00:22:52.832Z,"4km WNW of The Geysers, CA",earthquake,0.4,0.62,0.396,2.0,reviewed,nc,nc
2022-03-02T11:54:31.130Z,38.8226667,-122.7886667,0.82,0.68,md,19.0,73.0,0.01127,0.02,nc,nc73699916,2022-03-03T00:20:09.819Z,"6km W of Cobb, CA",earthquake,0.21,0.48,0.125,5.0,reviewed,nc,nc
2022-03-02T05:43:55.920Z,54.6608333333333,-163.571333333333,10.5,1.19,ml,6.0,199.0,,0.14,av,av91050768,2022-03-03T00:24:34.160Z,"23 km SSW of False Pass, Alaska",earthquake,1.02,1.24,0.218624757663977,6.0,reviewed,av,av
2022-03-02T02:38:14.710Z,52.0356666666667,178.352666666667,-2.81,2.22,ml,6.0,321.0,,0.05,av,av91050763,2022-03-03T00:01:30.880Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.79,3.09,0.264838461579477,6.0,reviewed,av,av
2022-03-02T01:50:04.580Z,18.8778333333333,-155.229666666667,5.61,2.07,md,27.0,263.0,,0.14,hv,hv72934402,2022-03-03T00:11:20.370Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.53,0.77,0.215002069575875,11.0,reviewed,hv,hv
2022-03-02T01:13:22.571Z,39.4129,-119.9299,5.1,0.2,ml,6.0,136.37,0.141,0.124,nn,nn00834813,2022-03-03T00:21:08.152Z,Nevada,earthquake,,5.8,0.03,2.0,reviewed,nn,nn
2022-03-03T01:49:43.240Z,38.8255005,-122.8548355,2.58,0.87,md,10.0,82.0,0.002589,0.01,nc,nc73700266,2022-03-03T01:51:20.760Z,"10km WNW of The Geysers, CA",earthquake,0.41,0.91,,1.0,automatic,nc,nc
2022-03-03T01:38:10.430Z,38.8336678,-122.8166656,1.74,0.85,md,14.0,77.0,0.01148,0.01,nc,nc73700261,2022-03-03T01:44:11.327Z,"8km NW of The Geysers, CA",earthquake,0.25,0.68,,1.0,automatic,nc,nc
2022-03-03T01:37:39.887Z,61.0691,-139.9714,13.2,1.3,ml,,,,0.51,ak,ak0222uk4ysk,2022-03-03T01:40:59.507Z,"138 km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2022-03-03T01:30:27.250Z,37.5105019,-118.7730026,5.39,1.3,md,12.0,217.0,0.09105,0.02,nc,nc73700256,2022-03-03T01:38:10.285Z,"10km SW of Toms Place, CA",earthquake,0.92,1.35,0.15,12.0,automatic,nc,nc
2022-03-03T01:26:08.190Z,38.8269997,-122.8551636,2.6,0.36,md,12.0,121.0,0.001442,0.01,nc,nc73700251,2022-03-03T01:42:16.314Z,"10km WNW of The Geysers, CA",earthquake,0.39,0.57,0.01,3.0,automatic,nc,nc
2022-03-03T01:17:36.392Z,63.1772,-148.4496,66.0,1.2,ml,,,,1.16,ak,ak0222uk0o7b,2022-03-03T01:20:47.394Z,"34 km SE of Cantwell, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-03-03T01:11:22.969Z,60.5511,-147.5026,12.2,1.6,ml,,,,0.89,ak,ak0222ujzcvc,2022-03-03T01:20:47.248Z,"56 km SW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-03T01:07:34.680Z,38.7943344,-122.7621689,0.44,0.7,md,11.0,73.0,0.006568,0.06,nc,nc73700246,2022-03-03T01:27:19.217Z,"2km NNW of The Geysers, CA",earthquake,0.29,0.62,0.15,2.0,automatic,nc,nc
2022-03-03T00:59:22.614Z,38.3761,-118.895,7.7,1.3,ml,8.0,210.53,0.331,0.1313,nn,nn00834827,2022-03-03T01:03:29.891Z,"28 km SW of Hawthorne, Nevada",earthquake,,21.2,0.06,4.0,automatic,nn,nn
2022-03-03T00:53:50.930Z,38.5398331,-119.5305023,4.28,2.01,md,9.0,97.0,0.04678,0.09,nc,nc73700241,2022-03-03T01:03:17.068Z,"5km WNW of Walker, CA",earthquake,0.5,1.49,0.15,6.0,automatic,nc,nc
2022-03-03T00:41:52.397Z,38.5467,-119.4806,3.7,1.2,ml,10.0,179.97,0.05,0.1318,nn,nn00834819,2022-03-03T00:46:05.918Z,"3 km SE of Coleville, California",earthquake,,1.2,0.31,5.0,automatic,nn,nn
2022-03-03T00:39:41.471Z,64.0356,-148.8075,0.1,1.8,ml,,,,1.54,ak,ak0222ujjyrn,2022-03-03T01:14:36.372Z,"15 km E of Ferry, Alaska",explosion,,0.3,,,automatic,ak,ak
2022-03-03T00:33:11.258Z,61.6258,-151.864,84.7,1.7,ml,,,,0.68,ak,ak0222ujim45,2022-03-03T00:36:41.780Z,"47 km SSW of Skwentna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-03-02T23:47:27.838Z,-20.055,-176.0282,231.2,4.6,mb,,144.0,6.055,0.93,us,us6000h1kf,2022-03-03T00:28:59.040Z,"147 km NW of Nuku‘alofa, Tonga",earthquake,15.1,2.3,0.079,48.0,reviewed,us,us
2022-03-02T22:48:12.971Z,39.3707,-120.1573,7.8,-0.1,ml,4.0,162.14,0.122,0.0456,nn,nn00834821,2022-03-03T00:52:10.694Z,"5 km NNE of Truckee, California",earthquake,,5.5,0.23,2.0,reviewed,nn,nn
2022-03-02T19:31:55.946Z,39.345,-120.1668,7.0,-0.3,ml,3.0,204.02,0.114,0.0551,nn,nn00834820,2022-03-03T00:45:59.343Z,"2 km NE of Truckee, California",earthquake,,6.4,0.47,2.0,reviewed,nn,nn
2022-03-02T13:58:19.280Z,61.3913333333333,-151.979833333333,11.26,-0.07,ml,4.0,179.0,,0.06,av,av91050808,2022-03-03T01:36:52.530Z,"55 km WNW of Beluga, Alaska",earthquake,1.86,1.27,0.17740660499594,4.0,reviewed,av,av
2022-03-02T13:57:57.596Z,38.2289,-118.3528,10.2,0.0,ml,7.0,243.52,0.122,0.0964,nn,nn00834818,2022-03-03T00:42:52.657Z,"27 km SW of Mina, Nevada",earthquake,,13.5,0.0,1.0,reviewed,nn,nn
2022-03-02T13:19:57.240Z,54.649,-163.566166666667,8.31,2.34,ml,5.0,236.0,,0.17,av,av91050793,2022-03-03T01:18:44.620Z,"24 km SSW of False Pass, Alaska",earthquake,7.21,13.18,0.156084792856759,5.0,reviewed,av,av
2022-03-02T11:25:53.450Z,38.069,-118.5458,11.7,0.7,ml,9.0,273.63,0.185,0.1455,nn,nn00834817,2022-03-03T00:39:46.259Z,"28 km NNW of Benton, California",earthquake,,5.8,0.39,2.0,reviewed,nn,nn
2022-03-02T11:22:13.852Z,38.0764,-118.5735,13.3,1.1,ml,8.0,280.28,0.183,0.1167,nn,nn00834816,2022-03-03T00:33:34.739Z,"29 km NNW of Benton, California",earthquake,,4.8,0.14,2.0,reviewed,nn,nn
2022-03-02T03:42:22.940Z,19.1795,-155.392666666667,30.69,1.47,md,20.0,193.0,,0.12,hv,hv72934507,2022-03-03T00:32:32.700Z,"9 km ESE of Pāhala, Hawaii",earthquake,0.63,0.74,0.0959602049002455,15.0,reviewed,hv,hv
2022-03-02T02:58:37.299Z,38.538,-119.5045,6.8,0.1,ml,6.0,180.88,0.05,0.1514,nn,nn00834815,2022-03-03T00:30:26.912Z,California-Nevada border region,earthquake,,1.7,0.11,2.0,reviewed,nn,nn
2022-03-03T02:15:12.989Z,15.5773,-104.654,10.0,4.3,mb,,184.0,5.201,0.86,us,us6000h1ls,2022-03-03T02:26:28.040Z,"off the coast of Michoacan, Mexico",earthquake,12.0,2.0,0.06,78.0,reviewed,us,us
2022-03-03T02:12:26.270Z,19.1714992523193,-155.486663818359,35.5900001525879,2.4000001,md,46.0,92.0,,0.119999997,hv,hv72935582,2022-03-03T02:15:36.990Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.53,0.810000002,1.23000002,23.0,automatic,hv,hv
